timestamp,date,hour,day_of_week,month,is_weekday,is_peak_hour,vehicle_volume_thousands,weather_severity,weather_label,accident_present,event_or_holiday,congestion_index,traffic_density,estimated_delay_min,location
2023-06-02 08:00,2023-06-02,8,Friday,June,1,1,37,5.4,Drizzle,0,0,65.1,Medium,24.7,Ring Road North
2023-06-02 09:00,2023-06-02,9,Friday,June,1,1,41,7.1,Moderate Rain,1,0,89.8,Medium,34.1,MG Road
2023-06-02 10:00,2023-06-02,10,Friday,June,1,0,24,1.2,Clear,0,0,22.4,Low,8.5,Central Ave
2023-06-02 11:00,2023-06-02,11,Friday,June,1,0,33,4.8,Drizzle,0,0,37.7,Medium,14.3,MG Road
2023-06-02 12:00,2023-06-02,12,Friday,June,1,0,27,2.0,Light Cloud,0,0,27.0,Medium,10.3,Ring Road North
2023-06-02 13:00,2023-06-02,13,Friday,June,1,0,26,3.9,Light Cloud,0,0,25.8,Medium,9.8,NH-48 Stretch
2023-06-02 14:00,2023-06-02,14,Friday,June,1,0,32,6.1,Moderate Rain,0,0,50.4,Medium,19.2,MG Road
2023-06-02 15:00,2023-06-02,15,Friday,June,1,0,28,3.0,Light Cloud,0,0,25.4,Medium,9.7,East Bypass
2023-06-02 16:00,2023-06-02,16,Friday,June,1,0,31,3.4,Light Cloud,0,0,24.0,Medium,9.1,Ring Road North
2023-06-02 17:00,2023-06-02,17,Friday,June,1,1,42,9.5,Heavy Rain,0,0,85.4,Medium,32.5,NH-48 Stretch
2023-06-02 18:00,2023-06-02,18,Friday,June,1,1,51,1.6,Clear,0,0,49.8,High,18.9,MG Road
2023-06-02 19:00,2023-06-02,19,Friday,June,1,1,50,4.0,Drizzle,1,0,75.5,High,28.7,East Bypass
2023-06-02 20:00,2023-06-02,20,Friday,June,1,0,13,4.0,Drizzle,0,0,33.6,Low,12.8,NH-48 Stretch
2023-06-02 21:00,2023-06-02,21,Friday,June,1,0,19,2.7,Light Cloud,0,0,24.6,Low,9.3,Central Ave
2023-06-02 22:00,2023-06-02,22,Friday,June,1,0,18,2.5,Light Cloud,0,0,18.1,Low,6.9,Central Ave
2023-06-02 23:00,2023-06-02,23,Friday,June,1,0,7,3.3,Light Cloud,0,0,26.5,Low,10.1,NH-48 Stretch
2023-06-03 00:00,2023-06-03,0,Saturday,June,0,0,4,1.5,Clear,0,0,15.0,Low,5.7,Central Ave
2023-06-03 01:00,2023-06-03,1,Saturday,June,0,0,10,5.4,Drizzle,0,0,38.5,Low,14.6,Central Ave
2023-06-03 02:00,2023-06-03,2,Saturday,June,0,0,11,4.2,Drizzle,0,0,25.2,Low,9.6,NH-48 Stretch
2023-06-03 03:00,2023-06-03,3,Saturday,June,0,0,9,2.5,Light Cloud,1,0,34.1,Low,13.0,NH-48 Stretch
2023-06-03 04:00,2023-06-03,4,Saturday,June,0,0,5,8.5,Heavy Rain,0,0,47.3,Low,18.0,Central Ave
2023-06-03 05:00,2023-06-03,5,Saturday,June,0,0,10,5.8,Drizzle,0,0,34.3,Low,13.0,East Bypass
2023-06-03 06:00,2023-06-03,6,Saturday,June,0,0,8,1.7,Clear,0,0,13.0,Low,4.9,Ring Road North
2023-06-03 07:00,2023-06-03,7,Saturday,June,0,1,14,1.1,Clear,0,0,43.4,Low,16.5,NH-48 Stretch
2023-06-03 08:00,2023-06-03,8,Saturday,June,0,1,3,2.9,Light Cloud,0,0,40.4,Low,15.4,MG Road
2023-06-03 09:00,2023-06-03,9,Saturday,June,0,1,5,3.4,Light Cloud,0,0,43.3,Low,16.5,NH-48 Stretch
2023-06-03 10:00,2023-06-03,10,Saturday,June,0,0,27,1.6,Clear,0,0,13.7,Medium,5.2,East Bypass
2023-06-03 11:00,2023-06-03,11,Saturday,June,0,0,30,3.2,Light Cloud,0,0,20.0,Medium,7.6,Central Ave
2023-06-03 12:00,2023-06-03,12,Saturday,June,0,0,27,3.7,Light Cloud,1,0,32.8,Medium,12.5,Ring Road North
2023-06-03 13:00,2023-06-03,13,Saturday,June,0,0,21,4.2,Drizzle,0,0,29.4,Low,11.2,East Bypass
2023-06-03 14:00,2023-06-03,14,Saturday,June,0,0,28,3.6,Light Cloud,0,0,13.6,Medium,5.2,MG Road
2023-06-03 15:00,2023-06-03,15,Saturday,June,0,0,26,3.4,Light Cloud,1,0,31.4,Medium,11.9,Central Ave
2023-06-03 16:00,2023-06-03,16,Saturday,June,0,0,16,3.2,Light Cloud,0,0,14.1,Low,5.4,NH-48 Stretch
2023-06-03 17:00,2023-06-03,17,Saturday,June,0,1,17,1.7,Clear,0,0,36.2,Low,13.8,NH-48 Stretch
2023-06-03 18:00,2023-06-03,18,Saturday,June,0,1,16,2.9,Light Cloud,0,0,40.5,Low,15.4,Ring Road North
2023-06-03 19:00,2023-06-03,19,Saturday,June,0,1,9,1.0,Clear,0,0,39.1,Low,14.9,Central Ave
2023-06-03 20:00,2023-06-03,20,Saturday,June,0,0,2,7.3,Moderate Rain,1,0,56.3,Low,21.4,Central Ave
2023-06-03 21:00,2023-06-03,21,Saturday,June,0,0,-1,5.9,Drizzle,1,0,52.1,Low,19.8,Central Ave
2023-06-03 22:00,2023-06-03,22,Saturday,June,0,0,1,1.2,Clear,0,0,18.7,Low,7.1,East Bypass
2023-06-03 23:00,2023-06-03,23,Saturday,June,0,0,2,7.1,Moderate Rain,0,0,45.2,Low,17.2,Ring Road North
2023-06-04 00:00,2023-06-04,0,Sunday,June,0,0,5,6.6,Moderate Rain,0,1,57.4,Low,21.8,Ring Road North
2023-06-04 01:00,2023-06-04,1,Sunday,June,0,0,8,4.8,Drizzle,1,0,43.2,Low,16.4,NH-48 Stretch
2023-06-04 02:00,2023-06-04,2,Sunday,June,0,0,0,8.2,Heavy Rain,0,0,46.6,Low,17.7,Central Ave
2023-06-04 03:00,2023-06-04,3,Sunday,June,0,0,9,2.0,Light Cloud,0,0,12.7,Low,4.8,Central Ave
2023-06-04 04:00,2023-06-04,4,Sunday,June,0,0,3,1.9,Clear,0,0,15.0,Low,5.7,Central Ave
2023-06-04 05:00,2023-06-04,5,Sunday,June,0,0,2,6.3,Moderate Rain,0,0,42.5,Low,16.1,Central Ave
2023-06-04 06:00,2023-06-04,6,Sunday,June,0,0,7,1.9,Clear,0,0,9.9,Low,3.8,Ring Road North
2023-06-04 07:00,2023-06-04,7,Sunday,June,0,1,4,2.3,Light Cloud,0,0,42.3,Low,16.1,NH-48 Stretch
2023-06-04 08:00,2023-06-04,8,Sunday,June,0,1,11,5.3,Drizzle,0,0,55.0,Low,20.9,Ring Road North
2023-06-04 09:00,2023-06-04,9,Sunday,June,0,1,5,2.4,Light Cloud,0,0,41.9,Low,15.9,MG Road
2023-06-04 10:00,2023-06-04,10,Sunday,June,0,0,28,3.5,Light Cloud,0,0,16.3,Medium,6.2,East Bypass
2023-06-04 11:00,2023-06-04,11,Sunday,June,0,0,31,8.8,Heavy Rain,0,0,50.6,Medium,19.2,NH-48 Stretch
2023-06-04 12:00,2023-06-04,12,Sunday,June,0,0,21,2.3,Light Cloud,0,0,16.9,Low,6.4,MG Road
2023-06-04 13:00,2023-06-04,13,Sunday,June,0,0,20,1.1,Clear,0,0,7.7,Low,2.9,East Bypass
2023-06-04 14:00,2023-06-04,14,Sunday,June,0,0,30,5.8,Drizzle,0,0,34.7,Medium,13.2,East Bypass
2023-06-04 15:00,2023-06-04,15,Sunday,June,0,0,22,5.8,Drizzle,0,0,38.2,Low,14.5,Central Ave
2023-06-04 16:00,2023-06-04,16,Sunday,June,0,0,20,4.8,Drizzle,0,0,32.6,Low,12.4,MG Road
2023-06-04 17:00,2023-06-04,17,Sunday,June,0,1,18,4.0,Drizzle,0,0,47.6,Low,18.1,East Bypass
2023-06-04 18:00,2023-06-04,18,Sunday,June,0,1,21,3.6,Light Cloud,0,0,46.1,Low,17.5,East Bypass
2023-06-04 19:00,2023-06-04,19,Sunday,June,0,1,4,8.0,Heavy Rain,0,0,72.7,Low,27.6,Central Ave
2023-06-04 20:00,2023-06-04,20,Sunday,June,0,0,8,2.1,Light Cloud,0,0,15.1,Low,5.7,MG Road
2023-06-04 21:00,2023-06-04,21,Sunday,June,0,0,8,0.7,Clear,0,0,10.8,Low,4.1,Central Ave
2023-06-04 22:00,2023-06-04,22,Sunday,June,0,0,14,4.1,Drizzle,0,0,32.1,Low,12.2,NH-48 Stretch
2023-06-04 23:00,2023-06-04,23,Sunday,June,0,0,7,3.2,Light Cloud,0,0,14.4,Low,5.5,NH-48 Stretch
2023-06-05 00:00,2023-06-05,0,Monday,June,1,0,6,3.0,Light Cloud,0,0,26.4,Low,10.0,East Bypass
2023-06-05 01:00,2023-06-05,1,Monday,June,1,0,6,6.1,Moderate Rain,0,0,46.8,Low,17.8,Ring Road North
2023-06-05 02:00,2023-06-05,2,Monday,June,1,0,4,5.8,Drizzle,0,0,40.2,Low,15.3,MG Road
2023-06-05 03:00,2023-06-05,3,Monday,June,1,0,6,7.2,Moderate Rain,1,0,60.6,Low,23.0,Central Ave
2023-06-05 04:00,2023-06-05,4,Monday,June,1,0,3,4.2,Drizzle,0,0,38.5,Low,14.6,Central Ave
2023-06-05 05:00,2023-06-05,5,Monday,June,1,0,15,5.8,Drizzle,0,0,40.4,Low,15.4,Ring Road North
2023-06-05 06:00,2023-06-05,6,Monday,June,1,0,17,5.5,Drizzle,0,0,42.3,Low,16.1,East Bypass
2023-06-05 07:00,2023-06-05,7,Monday,June,1,1,39,2.0,Light Cloud,0,0,45.4,Medium,17.3,MG Road
2023-06-05 08:00,2023-06-05,8,Monday,June,1,1,32,6.7,Moderate Rain,0,0,70.0,Medium,26.6,MG Road
2023-06-05 09:00,2023-06-05,9,Monday,June,1,1,38,6.5,Moderate Rain,1,0,88.7,Medium,33.7,East Bypass
2023-06-05 10:00,2023-06-05,10,Monday,June,1,0,29,5.1,Drizzle,0,0,39.0,Medium,14.8,NH-48 Stretch
2023-06-05 11:00,2023-06-05,11,Monday,June,1,0,28,3.1,Light Cloud,0,0,22.4,Medium,8.5,MG Road
2023-06-05 12:00,2023-06-05,12,Monday,June,1,0,26,1.5,Clear,0,0,23.1,Medium,8.8,NH-48 Stretch
2023-06-05 13:00,2023-06-05,13,Monday,June,1,0,31,3.1,Light Cloud,0,0,20.8,Medium,7.9,MG Road
2023-06-05 14:00,2023-06-05,14,Monday,June,1,0,27,0.8,Clear,0,0,23.3,Medium,8.9,East Bypass
2023-06-05 15:00,2023-06-05,15,Monday,June,1,0,33,6.3,Moderate Rain,0,0,46.1,Medium,17.5,MG Road
2023-06-05 16:00,2023-06-05,16,Monday,June,1,0,36,5.9,Drizzle,0,0,44.3,Medium,16.8,NH-48 Stretch
2023-06-05 17:00,2023-06-05,17,Monday,June,1,1,40,8.1,Heavy Rain,0,0,77.8,Medium,29.6,NH-48 Stretch
2023-06-05 18:00,2023-06-05,18,Monday,June,1,1,43,9.3,Heavy Rain,0,0,88.0,Medium,33.4,MG Road
2023-06-05 19:00,2023-06-05,19,Monday,June,1,1,46,4.8,Drizzle,0,1,79.6,High,30.2,Ring Road North
2023-06-05 20:00,2023-06-05,20,Monday,June,1,0,25,7.1,Moderate Rain,1,0,62.5,Medium,23.8,MG Road
2023-06-05 21:00,2023-06-05,21,Monday,June,1,0,14,9.8,Heavy Rain,0,0,61.9,Low,23.5,Central Ave
2023-06-05 22:00,2023-06-05,22,Monday,June,1,0,21,1.7,Clear,0,0,28.1,Low,10.7,Central Ave
2023-06-05 23:00,2023-06-05,23,Monday,June,1,0,1,4.0,Drizzle,0,0,32.5,Low,12.3,Ring Road North
2023-06-06 00:00,2023-06-06,0,Tuesday,June,1,0,3,1.2,Clear,1,0,28.7,Low,10.9,MG Road
2023-06-06 01:00,2023-06-06,1,Tuesday,June,1,0,0,1.4,Clear,0,0,22.7,Low,8.6,East Bypass
2023-06-06 02:00,2023-06-06,2,Tuesday,June,1,0,1,1.4,Clear,0,0,22.6,Low,8.6,NH-48 Stretch
2023-06-06 03:00,2023-06-06,3,Tuesday,June,1,0,-1,4.2,Drizzle,0,0,39.2,Low,14.9,Central Ave
2023-06-06 04:00,2023-06-06,4,Tuesday,June,1,0,6,7.3,Moderate Rain,0,1,66.1,Low,25.1,NH-48 Stretch
2023-06-06 05:00,2023-06-06,5,Tuesday,June,1,0,11,1.5,Clear,0,0,21.0,Low,8.0,Ring Road North
2023-06-06 06:00,2023-06-06,6,Tuesday,June,1,0,11,7.3,Moderate Rain,0,0,47.1,Low,17.9,East Bypass
2023-06-06 07:00,2023-06-06,7,Tuesday,June,1,1,33,3.0,Light Cloud,0,0,50.0,Medium,19.0,MG Road
2023-06-06 08:00,2023-06-06,8,Tuesday,June,1,1,40,5.9,Drizzle,1,0,82.7,Medium,31.4,East Bypass
2023-06-06 09:00,2023-06-06,9,Tuesday,June,1,1,39,1.6,Clear,0,0,46.4,Medium,17.6,Ring Road North
2023-06-06 10:00,2023-06-06,10,Tuesday,June,1,0,25,1.5,Clear,0,1,39.1,Medium,14.9,NH-48 Stretch
2023-06-06 11:00,2023-06-06,11,Tuesday,June,1,0,27,3.1,Light Cloud,0,0,23.6,Medium,9.0,NH-48 Stretch
2023-06-06 12:00,2023-06-06,12,Tuesday,June,1,0,26,3.1,Light Cloud,0,0,26.6,Medium,10.1,Central Ave
2023-06-06 13:00,2023-06-06,13,Tuesday,June,1,0,29,7.1,Moderate Rain,1,0,67.7,Medium,25.7,NH-48 Stretch
2023-06-06 14:00,2023-06-06,14,Tuesday,June,1,0,33,7.7,Moderate Rain,0,0,45.7,Medium,17.4,Central Ave
2023-06-06 15:00,2023-06-06,15,Tuesday,June,1,0,32,3.2,Light Cloud,0,0,23.9,Medium,9.1,NH-48 Stretch
2023-06-06 16:00,2023-06-06,16,Tuesday,June,1,0,30,0.8,Clear,0,0,14.4,Medium,5.5,East Bypass
2023-06-06 17:00,2023-06-06,17,Tuesday,June,1,1,45,2.0,Light Cloud,0,0,50.1,High,19.0,Ring Road North
2023-06-06 18:00,2023-06-06,18,Tuesday,June,1,1,46,3.4,Light Cloud,0,0,53.0,High,20.1,East Bypass
2023-06-06 19:00,2023-06-06,19,Tuesday,June,1,1,43,2.9,Light Cloud,0,0,52.6,Medium,20.0,NH-48 Stretch
2023-06-06 20:00,2023-06-06,20,Tuesday,June,1,0,17,1.3,Clear,0,0,22.1,Low,8.4,East Bypass
2023-06-06 21:00,2023-06-06,21,Tuesday,June,1,0,17,3.7,Light Cloud,0,0,25.3,Low,9.6,NH-48 Stretch
2023-06-06 22:00,2023-06-06,22,Tuesday,June,1,0,14,5.9,Drizzle,0,0,49.1,Low,18.7,East Bypass
2023-06-06 23:00,2023-06-06,23,Tuesday,June,1,0,10,3.1,Light Cloud,0,0,24.7,Low,9.4,NH-48 Stretch
2023-06-07 00:00,2023-06-07,0,Wednesday,June,1,0,2,3.6,Light Cloud,0,1,42.1,Low,16.0,NH-48 Stretch
2023-06-07 01:00,2023-06-07,1,Wednesday,June,1,0,0,2.8,Light Cloud,0,0,28.7,Low,10.9,MG Road
2023-06-07 02:00,2023-06-07,2,Wednesday,June,1,0,2,1.7,Clear,0,0,22.1,Low,8.4,Ring Road North
2023-06-07 03:00,2023-06-07,3,Wednesday,June,1,0,4,3.8,Light Cloud,0,0,28.3,Low,10.8,NH-48 Stretch
2023-06-07 04:00,2023-06-07,4,Wednesday,June,1,0,4,0.2,Clear,0,0,15.1,Low,5.7,Ring Road North
2023-06-07 05:00,2023-06-07,5,Wednesday,June,1,0,10,2.9,Light Cloud,0,0,25.9,Low,9.8,NH-48 Stretch
2023-06-07 06:00,2023-06-07,6,Wednesday,June,1,0,16,6.3,Moderate Rain,0,0,52.9,Low,20.1,Ring Road North
2023-06-07 07:00,2023-06-07,7,Wednesday,June,1,1,37,5.7,Drizzle,0,0,66.6,Medium,25.3,East Bypass
2023-06-07 08:00,2023-06-07,8,Wednesday,June,1,1,39,2.5,Light Cloud,0,0,47.9,Medium,18.2,East Bypass
2023-06-07 09:00,2023-06-07,9,Wednesday,June,1,1,37,3.8,Light Cloud,1,0,64.4,Medium,24.5,NH-48 Stretch
2023-06-07 10:00,2023-06-07,10,Wednesday,June,1,0,28,0.7,Clear,0,0,19.7,Medium,7.5,Ring Road North
2023-06-07 11:00,2023-06-07,11,Wednesday,June,1,0,33,5.9,Drizzle,0,0,48.7,Medium,18.5,Central Ave
2023-06-07 12:00,2023-06-07,12,Wednesday,June,1,0,32,3.5,Light Cloud,0,0,23.5,Medium,8.9,MG Road
2023-06-07 13:00,2023-06-07,13,Wednesday,June,1,0,29,4.9,Drizzle,0,0,40.0,Medium,15.2,Central Ave
2023-06-07 14:00,2023-06-07,14,Wednesday,June,1,0,27,3.7,Light Cloud,0,0,28.9,Medium,11.0,MG Road
2023-06-07 15:00,2023-06-07,15,Wednesday,June,1,0,35,5.7,Drizzle,0,0,43.8,Medium,16.6,East Bypass
2023-06-07 16:00,2023-06-07,16,Wednesday,June,1,0,32,2.3,Light Cloud,0,0,21.1,Medium,8.0,Central Ave
2023-06-07 17:00,2023-06-07,17,Wednesday,June,1,1,50,4.0,Drizzle,0,0,60.6,High,23.0,MG Road
2023-06-07 18:00,2023-06-07,18,Wednesday,June,1,1,50,4.1,Drizzle,0,1,79.7,High,30.3,NH-48 Stretch
2023-06-07 19:00,2023-06-07,19,Wednesday,June,1,1,46,6.4,Moderate Rain,0,0,77.7,High,29.5,Central Ave
2023-06-07 20:00,2023-06-07,20,Wednesday,June,1,0,23,2.8,Light Cloud,0,0,25.3,Low,9.6,NH-48 Stretch
2023-06-07 21:00,2023-06-07,21,Wednesday,June,1,0,26,3.0,Light Cloud,0,0,24.6,Medium,9.3,Central Ave
2023-06-07 22:00,2023-06-07,22,Wednesday,June,1,0,19,2.9,Light Cloud,0,0,23.1,Low,8.8,Ring Road North
2023-06-07 23:00,2023-06-07,23,Wednesday,June,1,0,2,3.2,Light Cloud,0,0,25.3,Low,9.6,Ring Road North
2023-06-08 00:00,2023-06-08,0,Thursday,June,1,0,2,2.8,Light Cloud,0,0,23.5,Low,8.9,Ring Road North
2023-06-08 01:00,2023-06-08,1,Thursday,June,1,0,3,4.6,Drizzle,0,0,35.2,Low,13.4,East Bypass
2023-06-08 02:00,2023-06-08,2,Thursday,June,1,0,4,6.6,Moderate Rain,0,0,43.3,Low,16.5,Ring Road North
2023-06-08 03:00,2023-06-08,3,Thursday,June,1,0,4,5.5,Drizzle,0,0,42.2,Low,16.0,NH-48 Stretch
2023-06-08 04:00,2023-06-08,4,Thursday,June,1,0,1,5.7,Drizzle,0,0,46.0,Low,17.5,Ring Road North
2023-06-08 05:00,2023-06-08,5,Thursday,June,1,0,15,7.9,Moderate Rain,0,0,54.9,Low,20.9,Central Ave
2023-06-08 06:00,2023-06-08,6,Thursday,June,1,0,9,3.4,Light Cloud,0,0,26.7,Low,10.1,East Bypass
2023-06-08 07:00,2023-06-08,7,Thursday,June,1,1,32,0.5,Clear,0,0,48.9,Medium,18.6,Ring Road North
2023-06-08 08:00,2023-06-08,8,Thursday,June,1,1,45,2.1,Light Cloud,0,0,47.7,High,18.1,Ring Road North
2023-06-08 09:00,2023-06-08,9,Thursday,June,1,1,44,6.5,Moderate Rain,0,0,74.1,Medium,28.2,MG Road
2023-06-08 10:00,2023-06-08,10,Thursday,June,1,0,28,3.0,Light Cloud,1,1,51.7,Medium,19.6,MG Road
2023-06-08 11:00,2023-06-08,11,Thursday,June,1,0,27,4.3,Drizzle,0,0,38.8,Medium,14.7,MG Road
2023-06-08 12:00,2023-06-08,12,Thursday,June,1,0,31,1.7,Clear,0,0,17.6,Medium,6.7,NH-48 Stretch
2023-06-08 13:00,2023-06-08,13,Thursday,June,1,0,31,2.8,Light Cloud,0,0,22.9,Medium,8.7,MG Road
2023-06-08 14:00,2023-06-08,14,Thursday,June,1,0,29,2.0,Light Cloud,0,0,28.5,Medium,10.8,NH-48 Stretch
2023-06-08 15:00,2023-06-08,15,Thursday,June,1,0,28,8.5,Heavy Rain,0,0,55.2,Medium,21.0,NH-48 Stretch
2023-06-08 16:00,2023-06-08,16,Thursday,June,1,0,23,2.5,Light Cloud,0,0,25.6,Low,9.7,MG Road
2023-06-08 17:00,2023-06-08,17,Thursday,June,1,1,42,1.0,Clear,0,0,49.0,Medium,18.6,MG Road
2023-06-08 18:00,2023-06-08,18,Thursday,June,1,1,37,2.1,Light Cloud,0,0,48.7,Medium,18.5,MG Road
2023-06-08 19:00,2023-06-08,19,Thursday,June,1,1,45,4.7,Drizzle,0,0,65.0,High,24.7,Central Ave
2023-06-08 20:00,2023-06-08,20,Thursday,June,1,0,20,2.9,Light Cloud,0,0,21.5,Low,8.2,MG Road
2023-06-08 21:00,2023-06-08,21,Thursday,June,1,0,16,2.6,Light Cloud,0,0,23.6,Low,9.0,NH-48 Stretch
2023-06-08 22:00,2023-06-08,22,Thursday,June,1,0,17,2.4,Light Cloud,0,0,23.5,Low,8.9,East Bypass
2023-06-08 23:00,2023-06-08,23,Thursday,June,1,0,8,4.7,Drizzle,0,0,38.5,Low,14.6,NH-48 Stretch
2023-06-09 00:00,2023-06-09,0,Friday,June,1,0,6,2.4,Light Cloud,0,0,23.6,Low,9.0,NH-48 Stretch
2023-06-09 01:00,2023-06-09,1,Friday,June,1,0,7,4.4,Drizzle,0,0,39.0,Low,14.8,NH-48 Stretch
2023-06-09 02:00,2023-06-09,2,Friday,June,1,0,4,7.5,Moderate Rain,0,0,50.8,Low,19.3,Central Ave
2023-06-09 03:00,2023-06-09,3,Friday,June,1,0,1,1.9,Clear,0,0,20.2,Low,7.7,Ring Road North
2023-06-09 04:00,2023-06-09,4,Friday,June,1,0,9,0.7,Clear,0,0,19.0,Low,7.2,NH-48 Stretch
2023-06-09 05:00,2023-06-09,5,Friday,June,1,0,7,3.1,Light Cloud,1,0,35.9,Low,13.6,Ring Road North
2023-06-09 06:00,2023-06-09,6,Friday,June,1,0,18,2.2,Light Cloud,0,0,23.9,Low,9.1,East Bypass
2023-06-09 07:00,2023-06-09,7,Friday,June,1,1,34,4.6,Drizzle,0,0,64.0,Medium,24.3,East Bypass
2023-06-09 08:00,2023-06-09,8,Friday,June,1,1,36,1.6,Clear,0,0,48.9,Medium,18.6,Central Ave
2023-06-09 09:00,2023-06-09,9,Friday,June,1,1,38,4.7,Drizzle,0,0,61.5,Medium,23.4,NH-48 Stretch
2023-06-09 10:00,2023-06-09,10,Friday,June,1,0,22,2.4,Light Cloud,0,0,28.5,Low,10.8,East Bypass
2023-06-09 11:00,2023-06-09,11,Friday,June,1,0,34,6.3,Moderate Rain,0,0,47.4,Medium,18.0,Ring Road North
2023-06-09 12:00,2023-06-09,12,Friday,June,1,0,26,6.8,Moderate Rain,0,0,44.8,Medium,17.0,MG Road
2023-06-09 13:00,2023-06-09,13,Friday,June,1,0,35,6.6,Moderate Rain,0,0,49.3,Medium,18.7,MG Road
2023-06-09 14:00,2023-06-09,14,Friday,June,1,0,31,5.2,Drizzle,0,0,40.6,Medium,15.4,MG Road
2023-06-09 15:00,2023-06-09,15,Friday,June,1,0,31,1.2,Clear,0,0,19.0,Medium,7.2,NH-48 Stretch
2023-06-09 16:00,2023-06-09,16,Friday,June,1,0,28,1.4,Clear,0,0,20.0,Medium,7.6,East Bypass
2023-06-09 17:00,2023-06-09,17,Friday,June,1,1,49,3.0,Light Cloud,0,0,51.3,High,19.5,Central Ave
2023-06-09 18:00,2023-06-09,18,Friday,June,1,1,43,1.1,Clear,0,0,48.6,Medium,18.5,Ring Road North
2023-06-09 19:00,2023-06-09,19,Friday,June,1,1,48,3.6,Light Cloud,0,0,49.7,High,18.9,East Bypass
2023-06-09 20:00,2023-06-09,20,Friday,June,1,0,24,4.4,Drizzle,0,0,37.6,Low,14.3,Ring Road North
2023-06-09 21:00,2023-06-09,21,Friday,June,1,0,24,2.4,Light Cloud,0,0,26.6,Low,10.1,NH-48 Stretch
2023-06-09 22:00,2023-06-09,22,Friday,June,1,0,16,0.7,Clear,0,0,14.0,Low,5.3,East Bypass
2023-06-09 23:00,2023-06-09,23,Friday,June,1,0,-1,2.7,Light Cloud,0,0,20.3,Low,7.7,NH-48 Stretch
2023-06-10 00:00,2023-06-10,0,Saturday,June,0,0,10,6.7,Moderate Rain,0,0,36.1,Low,13.7,Ring Road North
2023-06-10 01:00,2023-06-10,1,Saturday,June,0,0,14,5.4,Drizzle,0,0,34.9,Low,13.3,Ring Road North
2023-06-10 02:00,2023-06-10,2,Saturday,June,0,0,1,2.3,Light Cloud,0,0,13.2,Low,5.0,Central Ave
2023-06-10 03:00,2023-06-10,3,Saturday,June,0,0,6,7.2,Moderate Rain,0,0,41.1,Low,15.6,East Bypass
2023-06-10 04:00,2023-06-10,4,Saturday,June,0,0,14,4.0,Drizzle,0,0,28.8,Low,10.9,Central Ave
2023-06-10 05:00,2023-06-10,5,Saturday,June,0,0,3,8.5,Heavy Rain,0,0,47.4,Low,18.0,NH-48 Stretch
2023-06-10 06:00,2023-06-10,6,Saturday,June,0,0,6,6.7,Moderate Rain,0,0,41.4,Low,15.7,MG Road
2023-06-10 07:00,2023-06-10,7,Saturday,June,0,1,7,1.6,Clear,0,0,43.6,Low,16.6,Ring Road North
2023-06-10 08:00,2023-06-10,8,Saturday,June,0,1,9,2.0,Light Cloud,0,0,44.2,Low,16.8,Central Ave
2023-06-10 09:00,2023-06-10,9,Saturday,June,0,1,11,2.6,Light Cloud,0,0,38.8,Low,14.7,East Bypass
2023-06-10 10:00,2023-06-10,10,Saturday,June,0,0,27,0.5,Clear,0,0,15.8,Medium,6.0,MG Road
2023-06-10 11:00,2023-06-10,11,Saturday,June,0,0,25,3.2,Light Cloud,1,0,26.5,Medium,10.1,Ring Road North
2023-06-10 12:00,2023-06-10,12,Saturday,June,0,0,32,0.7,Clear,0,1,24.5,Medium,9.3,Central Ave
2023-06-10 13:00,2023-06-10,13,Saturday,June,0,0,25,1.6,Clear,0,0,14.0,Medium,5.3,Ring Road North
2023-06-10 14:00,2023-06-10,14,Saturday,June,0,0,30,9.2,Heavy Rain,0,0,45.3,Medium,17.2,MG Road
2023-06-10 15:00,2023-06-10,15,Saturday,June,0,0,22,1.8,Clear,0,0,19.6,Low,7.4,NH-48 Stretch
2023-06-10 16:00,2023-06-10,16,Saturday,June,0,0,27,5.1,Drizzle,0,0,33.3,Medium,12.7,East Bypass
2023-06-10 17:00,2023-06-10,17,Saturday,June,0,1,21,6.9,Moderate Rain,0,1,87.7,Low,33.3,Central Ave
2023-06-10 18:00,2023-06-10,18,Saturday,June,0,1,17,4.1,Drizzle,0,0,54.0,Low,20.5,NH-48 Stretch
2023-06-10 19:00,2023-06-10,19,Saturday,June,0,1,14,7.3,Moderate Rain,0,0,70.5,Low,26.8,NH-48 Stretch
2023-06-10 20:00,2023-06-10,20,Saturday,June,0,0,3,1.2,Clear,0,0,10.2,Low,3.9,NH-48 Stretch
2023-06-10 21:00,2023-06-10,21,Saturday,June,0,0,13,3.9,Light Cloud,1,0,37.2,Low,14.1,MG Road
2023-06-10 22:00,2023-06-10,22,Saturday,June,0,0,8,4.6,Drizzle,0,1,48.5,Low,18.4,Central Ave
2023-06-10 23:00,2023-06-10,23,Saturday,June,0,0,9,2.2,Light Cloud,0,0,16.3,Low,6.2,NH-48 Stretch
2023-06-11 00:00,2023-06-11,0,Sunday,June,0,0,13,5.0,Drizzle,0,0,35.9,Low,13.6,Ring Road North
2023-06-11 01:00,2023-06-11,1,Sunday,June,0,0,0,3.5,Light Cloud,0,0,19.4,Low,7.4,NH-48 Stretch
2023-06-11 02:00,2023-06-11,2,Sunday,June,0,0,9,4.5,Drizzle,1,0,42.5,Low,16.1,East Bypass
